timestamp,median,pcap,value0,value1,cluster
0.28177332878112793,0.0,,74.276281745654,81.23233005311292,ones-solvers-cg_identification
1.2797765731811523,129.61247037895865,120.0,108.6609657834302,110.69303331427422,ones-solvers-cg_identification
2.2847113609313965,183.2483513464921,120.0,109.00508117567144,110.96689113398354,ones-solvers-cg_identification
3.2791383266448975,181.24495611690938,120.0,112.7935947032809,112.90032953650268,ones-solvers-cg_identification
4.279702663421631,181.55114230165805,120.0,113.85337423358752,113.7423538768204,ones-solvers-cg_identification
5.278949975967407,180.33363128036515,79.0,100.59725658489312,102.67193329779526,ones-solvers-cg_identification
6.278531312942505,142.66728365130217,79.0,67.26149693646948,74.82036632329978,ones-solvers-cg_identification
7.281540155410767,144.95808003377363,79.0,67.94292472523156,74.4866951559599,ones-solvers-cg_identification
8.27895998954773,153.84707648926536,79.0,70.10311102644981,76.1604108600198,ones-solvers-cg_identification
9.279086112976074,152.54892640199085,79.0,65.82643786882423,70.99447369631484,ones-solvers-cg_identification
10.27925992012024,162.78184321129422,110.0,79.09518521157095,84.13183409382705,ones-solvers-cg_identification
11.279297351837158,185.2840436929764,110.0,104.16019499268992,104.21909178405625,ones-solvers-cg_identification
12.279261589050293,188.8083966070206,110.0,104.07071452804507,104.09043023287644,ones-solvers-cg_identification
13.278713464736938,188.84709881402674,110.0,104.24627902247155,104.13354621671547,ones-solvers-cg_identification
14.278482437133789,188.78357296670816,110.0,103.783412968397,103.84446207073115,ones-solvers-cg_identification
15.286275863647461,192.88747714331396,75.0,91.7926162452946,92.03068981890172,ones-solvers-cg_identification
16.288503646850586,170.26022948690192,75.0,70.80387766153831,70.97153316698643,ones-solvers-cg_identification
17.28346538543701,171.06323693591844,75.0,70.9909732710854,70.97342887803845,ones-solvers-cg_identification
18.286606073379517,171.32311714128164,75.0,72.2601070687227,72.34498448997341,ones-solvers-cg_identification
19.279051303863525,171.42231252792266,75.0,69.53484638068956,69.43718457012855,ones-solvers-cg_identification
20.279025316238403,171.16192687173535,72.0,69.85149113877455,69.97423533012274,ones-solvers-cg_identification
21.289673328399658,157.36705061430473,72.0,68.13135532846273,68.12555805778916,ones-solvers-cg_identification
22.28871989250183,157.2883053648738,72.0,68.10455869671358,68.12801806522492,ones-solvers-cg_identification
23.305211782455444,157.33329269816733,72.0,68.26306552338741,68.32106991497115,ones-solvers-cg_identification
24.306434869766235,157.30968923404205,72.0,68.15438718447751,68.1410974378369,ones-solvers-cg_identification
25.280251502990723,163.2757382574925,96.0,76.18501119435075,75.74960073339652,ones-solvers-cg_identification
26.280106782913208,218.59912950775959,96.0,89.54917124254268,89.50149534145642,ones-solvers-cg_identification
27.280258417129517,209.79387285966732,96.0,90.89871584454367,90.90799243913732,ones-solvers-cg_identification
28.27877163887024,209.68376155639658,96.0,90.80457169697527,90.87932784066524,ones-solvers-cg_identification
29.27916193008423,209.74216689283912,96.0,90.86927326610434,90.78599376593408,ones-solvers-cg_identification
30.303645133972168,204.76453041883727,83.0,87.18621412307078,87.18353374738771,ones-solvers-cg_identification
31.287132263183594,184.80409512576747,83.0,78.41314973834031,78.41712132006728,ones-solvers-cg_identification
32.27875638008118,184.77152972763673,83.0,78.65698389712276,78.69052786137946,ones-solvers-cg_identification
33.28304886817932,185.02957709146284,83.0,78.43454073390242,78.45052512090602,ones-solvers-cg_identification
34.30097723007202,185.0592372146022,83.0,78.47357807389382,78.40132641962897,ones-solvers-cg_identification
35.30190968513489,183.20688110737672,44.0,65.16770211777735,65.24465635794014,ones-solvers-cg_identification
36.3404266834259,85.15661672148455,44.0,41.620486713264256,41.54902038194575,ones-solvers-cg_identification
37.291248083114624,84.86180214286036,44.0,41.48167873780813,41.54086334817118,ones-solvers-cg_identification
38.32337760925293,84.60380243439974,44.0,41.72354147420703,41.68758765252366,ones-solvers-cg_identification
39.35122990608215,84.84890738669225,44.0,41.67276765702229,41.654774798616536,ones-solvers-cg_identification
40.28708243370056,84.9215568498559,71.0,50.26665740595125,50.33781071268206,ones-solvers-cg_identification
41.27843618392944,153.65967161014524,71.0,67.00329019787446,67.08394455561684,ones-solvers-cg_identification
42.27883458137512,154.06216769667307,71.0,66.39152497729557,65.9088683159824,ones-solvers-cg_identification
43.27928328514099,151.0211418255065,71.0,66.88381588761811,66.79108450082398,ones-solvers-cg_identification
44.30439019203186,163.20193911327118,71.0,67.2780371410134,67.2543400967769,ones-solvers-cg_identification
45.300875663757324,163.28527323717526,101.0,76.28432425760205,77.24534175358495,ones-solvers-cg_identification
46.279773473739624,214.8896449738592,101.0,95.62577296759994,95.60114424617976,ones-solvers-cg_identification
47.27924585342407,214.78435485480543,101.0,95.61806452904273,95.62014162470044,ones-solvers-cg_identification
48.2791543006897,214.73587110014097,101.0,97.048609947807,96.9992884348986,ones-solvers-cg_identification
49.2908411026001,215.00555924087342,101.0,94.05383237450114,94.0351902404574,ones-solvers-cg_identification
50.28042793273926,214.7806053214097,76.0,88.58501389594765,88.67833163691873,ones-solvers-cg_identification
51.30289077758789,172.04969939662152,76.0,70.48499261098472,70.51812241615723,ones-solvers-cg_identification
52.28029990196228,172.04381681163647,76.0,71.81918725937649,71.83979480442797,ones-solvers-cg_identification
53.27937936782837,172.19903269030448,76.0,71.9497737667489,71.93517232613192,ones-solvers-cg_identification
54.28699588775635,172.03266291251003,76.0,73.39162866031064,73.38648086846477,ones-solvers-cg_identification
55.2801558971405,172.3796772396409,120.0,84.02587800555573,83.87469793386542,ones-solvers-cg_identification
56.28012251853943,230.05461410310102,120.0,113.53070689600496,113.59296396605691,ones-solvers-cg_identification
57.28183674812317,230.08306381783672,120.0,115.02268037017944,115.0761167668332,ones-solvers-cg_identification
0.38382744789123535,0.0,,83.89288538982497,83.70845454238686,ones-stream-full_identification
1.3910472393035889,37.37755815870498,120.0,107.338231800936,107.77017130571733,ones-stream-full_identification
2.3838181495666504,44.7023364177202,120.0,113.2591977404667,113.08465799262754,ones-stream-full_identification
3.384803533554077,44.90833752690129,120.0,113.59043102783532,113.50195519864124,ones-stream-full_identification
4.38594913482666,43.33854102087208,120.0,114.600247116818,116.37128450795512,ones-stream-full_identification
5.385195255279541,42.61785105358243,79.0,99.50381175000074,99.31568285379052,ones-stream-full_identification
6.383840560913086,20.865237695488606,79.0,65.23669510352931,65.48367163322976,ones-stream-full_identification
7.383827209472656,35.85646985643483,79.0,70.73514892450014,71.00376755085973,ones-stream-full_identification
8.384766340255737,25.79697273493287,79.0,70.50425924845158,69.60044737968724,ones-stream-full_identification
9.38454818725586,38.424510512129565,79.0,74.59557613336769,75.71965974565468,ones-stream-full_identification
10.38462495803833,33.057220835061415,110.0,77.0247133532641,75.56499038698938,ones-stream-full_identification
11.383757591247559,47.47415935854541,110.0,104.20344643890375,104.20252964383056,ones-stream-full_identification
12.384683609008789,46.4930343096828,110.0,102.75242725236444,103.05695426035616,ones-stream-full_identification
13.384458780288696,47.046028633857226,110.0,103.20618539172004,103.17376809782183,ones-stream-full_identification
14.385130167007446,43.92005746681103,110.0,104.68181815912266,104.69346833601377,ones-stream-full_identification
15.38409423828125,45.775752178392445,75.0,93.14404923498198,93.60937431178492,ones-stream-full_identification
16.38360619544983,37.77257049198044,75.0,68.2958493745208,67.1308548571715,ones-stream-full_identification
17.38622808456421,9.254816103728071,75.0,58.53643047926353,59.78236663468524,ones-stream-full_identification
18.38482165336609,9.581023911990716,75.0,60.64104462929348,62.66042088197022,ones-stream-full_identification
19.383960247039795,29.6494098223338,75.0,64.04848376875617,65.36944177408566,ones-stream-full_identification
20.38386869430542,9.260922031906047,72.0,59.13392075375853,59.06024501241967,ones-stream-full_identification
21.38379144668579,34.1053701493933,72.0,64.87728277009417,63.3447583825868,ones-stream-full_identification
22.386251211166382,34.44708734130461,72.0,67.2015330291313,67.38473639465333,ones-stream-full_identification
23.384089708328247,34.19769055942274,72.0,67.2080862784815,65.2397266691942,ones-stream-full_identification
24.38375163078308,34.878416697850405,72.0,67.27592426240936,67.61881215851093,ones-stream-full_identification
25.387476682662964,35.33592815380209,96.0,73.14288176542303,72.15413584397868,ones-stream-full_identification
26.384634256362915,44.96726868836747,96.0,90.84680704903847,90.01032434695608,ones-stream-full_identification
27.38403034210205,45.14198136763617,96.0,90.77240584001562,90.94126979163848,ones-stream-full_identification
28.38484239578247,45.633116317933364,96.0,90.95935500373248,90.92983797156634,ones-stream-full_identification
29.384626150131226,45.158311800172264,96.0,90.805254337558,91.0151997907539,ones-stream-full_identification
30.384734630584717,44.860593562960716,83.0,87.82988450006991,88.93132471843803,ones-stream-full_identification
31.384079217910767,42.02804998669363,83.0,77.84617816978113,77.16732818362372,ones-stream-full_identification
32.38491344451904,42.495222926709666,83.0,78.39771370734624,77.8331836665265,ones-stream-full_identification
33.38943886756897,42.23709465297401,83.0,78.83923802831488,79.91068121217333,ones-stream-full_identification
34.38437747955322,41.99720308820669,83.0,77.94669720789862,76.77248292231167,ones-stream-full_identification
35.40921092033386,38.082744519079036,44.0,65.54211001104173,66.21294873752689,ones-stream-full_identification
36.449875354766846,16.85505263305947,44.0,42.66063141884718,42.58385833855662,ones-stream-full_identification
37.38376045227051,17.893063207762484,44.0,40.505489298604495,40.5794073736561,ones-stream-full_identification
38.39506125450134,17.68949883385982,44.0,43.78360245455392,43.11917597213392,ones-stream-full_identification
39.41497826576233,17.19653634216741,44.0,39.472452170115474,40.14604619787693,ones-stream-full_identification
40.38806867599487,18.361868750063067,71.0,48.5099073519033,47.4955535995884,ones-stream-full_identification
41.38372302055359,34.492702493220584,71.0,69.08833362583549,69.52032495216258,ones-stream-full_identification
42.39451217651367,33.7391199425656,71.0,60.1553785816495,57.17213059003099,ones-stream-full_identification
43.38475942611694,34.37735717608103,71.0,68.35698559122532,67.48705436949969,ones-stream-full_identification
44.402649879455566,34.771071802364744,71.0,64.04117731719481,64.32977515754378,ones-stream-full_identification
45.38416886329651,35.23063515962462,101.0,73.93045371512034,71.98352859190804,ones-stream-full_identification
46.384652614593506,45.54590312043923,101.0,95.7837416149852,95.84566166117312,ones-stream-full_identification
47.384191036224365,45.53700237548259,101.0,96.01454871787134,97.07472725530889,ones-stream-full_identification
48.38457989692688,45.402334684263394,101.0,95.10851078931894,93.94765036400965,ones-stream-full_identification
49.38453435897827,45.561933232816116,101.0,95.4179526623333,95.44712798254132,ones-stream-full_identification
50.384894132614136,42.36473860810508,76.0,88.5946322297349,89.80342366918963,ones-stream-full_identification
51.383891344070435,32.585976770384185,76.0,67.27311393326758,69.73975397323652,ones-stream-full_identification
52.38445043563843,29.753870891463702,76.0,67.68322715522336,69.28346322319088,ones-stream-full_identification
53.384440660476685,29.630047106242706,76.0,68.95197228171583,71.27651294600312,ones-stream-full_identification
54.40015530586243,29.554488165673526,76.0,66.70066571348262,68.70589208239697,ones-stream-full_identification
55.3845534324646,29.976800752820097,120.0,80.0328952313876,84.32817112590499,ones-stream-full_identification
56.384629249572754,47.928658437643556,120.0,113.67017648414298,113.62379299768268,ones-stream-full_identification
57.38682436943054,47.64847523087691,120.0,113.24384744388809,113.35669770935174,ones-stream-full_identification
58.384716749191284,47.683352735739234,120.0,113.63482439241672,113.74027162244607,ones-stream-full_identification
59.38411855697632,47.85472568245659,120.0,114.03894079632065,113.9966174764051,ones-stream-full_identification
60.38494157791138,45.22453204519969,70.0,97.58624551994188,97.53995761488078,ones-stream-full_identification
61.38414645195007,34.509446420233544,70.0,65.69941846255107,65.17721518037452,ones-stream-full_identification
62.39191007614136,34.539163119032466,70.0,65.65453361463224,65.19478697264098,ones-stream-full_identification
63.390448331832886,34.179158662024484,70.0,65.86191365227903,66.3894157284406,ones-stream-full_identification
64.384694814682,34.34596920632906,70.0,65.58782454855111,63.78491551139408,ones-stream-full_identification
65.39013814926147,36.00855935422806,82.0,68.98382380108342,68.45617890418016,ones-stream-full_identification
66.38409423828125,41.85086840106424,82.0,77.61735931973804,77.6134295683114,ones-stream-full_identification
67.38491749763489,41.65950540620537,82.0,77.66858733546925,77.72353509972753,ones-stream-full_identification
68.38814234733582,41.744835520946545,82.0,77.60815669466433,77.47893443644459,ones-stream-full_identification
69.38331770896912,39.40459593017794,82.0,77.34869913615408,77.42640605259994,ones-stream-full_identification
70.38463759422302,40.640510826143654,112.0,84.80062617344183,84.88663264491034,ones-stream-full_identification
71.3839328289032,44.85378128254978,112.0,105.78857850071373,107.2132855630017,ones-stream-full_identification
72.38327956199646,44.31448537009528,112.0,104.70509360238954,103.32919779846029,ones-stream-full_identification
73.38518714904785,46.92602023691783,112.0,103.79409182133992,104.42929201815338,ones-stream-full_identification
74.38471221923828,47.1467175043951,112.0,106.0449988857044,105.90925337266412,ones-stream-full_identification
75.39741849899292,46.751945069888755,66.0,94.31732745798465,94.23005733400043,ones-stream-full_identification
76.39760255813599,33.954689884356796,66.0,62.28200554047978,62.06982563462652,ones-stream-full_identification
77.3849470615387,33.48743889265107,66.0,64.52202245518029,64.39047566477689,ones-stream-full_identification
78.3844051361084,34.22119781829159,66.0,62.20889666978885,61.979464374823095,ones-stream-full_identification
79.38909816741943,33.30319271416435,66.0,61.58972282818629,60.38814951138211,ones-stream-full_identification
80.42353987693787,28.770213943236563,54.0,56.77943489810487,57.12855460445018,ones-stream-full_identification
81.39742279052734,27.174264489030456,54.0,51.8093476858592,52.13480370198791,ones-stream-full_identification
82.38434720039368,26.5427000208833,54.0,50.35847017678176,50.10961020827773,ones-stream-full_identification
83.39499187469482,26.836446465361696,54.0,52.69002881575564,52.62655745255538,ones-stream-full_identification
84.3855471611023,28.04391489816932,54.0,49.50650115011709,48.76105882002788,ones-stream-full_identification
85.38394451141357,26.43657740258758,52.0,50.45269466954797,50.45214478809496,ones-stream-full_identification
86.40154147148132,26.429081224362058,52.0,49.09289335563619,50.15345171025537,ones-stream-full_identification
87.40705919265747,24.596029021025775,52.0,49.30065928720367,49.03181868246404,ones-stream-full_identification
88.41256809234619,26.198789887691916,52.0,49.10089815210383,48.35597990669237,ones-stream-full_identification
89.38810586929321,25.548972872798224,52.0,49.274142389660376,49.25781293445801,ones-stream-full_identification
90.38565874099731,23.676247146092894,47.0,48.423177515368685,48.9668649184534,ones-stream-full_identification
91.38579773902893,19.64095313716649,47.0,45.38781144117784,45.41423677464964,ones-stream-full_identification
92.40353894233704,18.992258857817525,47.0,44.00513981453813,43.69832796359588,ones-stream-full_identification
93.39089775085449,20.00221095773017,47.0,43.35149711288052,43.72029315585827,ones-stream-full_identification
94.39176344871521,19.136349502607676,47.0,44.47894523343196,43.765209328718434,ones-stream-full_identification
95.38382983207703,20.66433332239558,84.0,55.77695950824725,55.31252189243372,ones-stream-full_identification
96.38354969024658,41.994273013075954,84.0,79.40974658148839,79.36933025480583,ones-stream-full_identification
97.38446736335754,42.11334637273133,84.0,79.60498142955198,79.54144072813001,ones-stream-full_identification
98.38446760177612,42.499959468880206,84.0,79.54028322985218,79.55914422042943,ones-stream-full_identification
99.38460230827332,42.266292605849536,84.0,79.46290537351013,79.51050595932071,ones-stream-full_identification
100.38500595092773,42.21439412543832,103.0,84.11074331505611,84.13825921240809,ones-stream-full_identification
101.38488936424255,46.03712118717552,103.0,97.50360216966791,97.55194680180384,ones-stream-full_identification
102.3846423625946,45.77505276736739,103.0,97.51944330249516,97.47615861117676,ones-stream-full_identification
103.384192943573,46.118315582990455,103.0,97.67799425841076,97.6728049258142,ones-stream-full_identification
104.39190101623535,46.46039100546694,103.0,97.06777459342364,98.32856045600585,ones-stream-full_identification
105.3854193687439,46.18710941462116,53.0,84.5096524397043,83.20831348593534,ones-stream-full_identification
106.38383936882019,26.64251186249039,53.0,50.002264076668176,50.00434235984363,ones-stream-full_identification
107.40437984466553,26.35639507848534,53.0,49.895642554132415,50.70578188714748,ones-stream-full_identification
108.43382382392883,26.68483133914976,53.0,50.13312331703756,50.21357936905776,ones-stream-full_identification
109.38884353637695,26.260793637271515,53.0,50.12526445795474,49.19403635213542,ones-stream-full_identification
110.38523936271667,28.03223183394858,86.0,57.53031324895896,57.31971525377786,ones-stream-full_identification
111.384526014328,42.035602396477046,86.0,81.43197771609827,81.48090162330757,ones-stream-full_identification
112.38353633880615,43.04481508696598,86.0,81.33403569479933,81.23634405335467,ones-stream-full_identification
113.38475370407104,43.113662154827885,86.0,81.60518948441286,81.65475016904341,ones-stream-full_identification
114.38479113578796,43.130154368848174,86.0,81.36366352169075,81.36311454242532,ones-stream-full_identification
115.3854398727417,42.85896717802279,48.0,73.51372235105994,73.31146151720782,ones-stream-full_identification
116.38538694381714,21.236162925519277,48.0,43.53228621118274,43.531126149685136,ones-stream-full_identification
117.38459825515747,21.419144419799782,48.0,45.311136158635456,45.284626248955256,ones-stream-full_identification
118.38453674316406,21.30207338447058,48.0,46.64435062756996,47.24997687357568,ones-stream-full_identification
119.38451313972473,20.312345616458728,48.0,44.06725656369795,43.44816516984186,ones-stream-full_identification
120.38648772239685,21.162369300474783,44.0,45.08360768753296,45.84997568550182,ones-stream-full_identification
121.38660931587219,17.93690890857501,44.0,43.23669093288389,43.4147082592693,ones-stream-full_identification
122.46387696266174,17.88021042041453,44.0,39.46795003745152,39.13831781296576,ones-stream-full_identification
123.3849561214447,17.98454477035176,44.0,43.23509208491317,43.50472353363528,ones-stream-full_identification
124.40552639961243,8.937371105126646,44.0,40.09170265347213,39.2409792466518,ones-stream-full_identification
125.4062111377716,18.408463592813582,48.0,42.56040876012097,43.41803450087632,ones-stream-full_identification
126.3984956741333,21.13798160514048,48.0,45.55134742100319,44.66671705544309,ones-stream-full_identification
127.4096360206604,20.140799921087044,48.0,45.18619548575312,45.80424723474239,ones-stream-full_identification
128.38654613494873,21.088738236698987,48.0,45.72222576228321,45.69967200159722,ones-stream-full_identification
129.3846926689148,20.62270978211767,48.0,46.50043756104251,46.52556914240787,ones-stream-full_identification
130.38452887535095,22.75701419632881,89.0,56.18074759740296,54.82139800392186,ones-stream-full_identification
131.38451719284058,43.677108564216525,89.0,84.30112953827111,84.24607389136654,ones-stream-full_identification
132.38585233688354,43.92962552551483,89.0,85.0447737047083,86.33479687876924,ones-stream-full_identification
133.3846869468689,43.35274132857275,89.0,83.48859282710875,82.12329623258209,ones-stream-full_identification
134.38476705551147,43.20621695901372,89.0,84.29825606492909,84.3537316130409,ones-stream-full_identification
135.38548970222473,39.27738225950317,50.0,74.09672711466978,74.49841389595709,ones-stream-full_identification
136.40673232078552,23.641294537714206,50.0,47.77659474204316,47.25872668374072,ones-stream-full_identification
137.43839025497437,23.163224281517152,50.0,46.38725682041114,47.15577331726496,ones-stream-full_identification
138.38425159454346,23.3379491469153,50.0,47.29788769284309,47.32563488417657,ones-stream-full_identification
139.39595794677734,22.96333765967468,50.0,48.60098373416909,48.538241213791295,ones-stream-full_identification
140.38463926315308,23.26472886896369,106.0,61.932098944917165,59.47139181611852,ones-stream-full_identification
141.38374614715576,46.13383782832505,106.0,100.3147521523717,100.38879328960596,ones-stream-full_identification
142.38458776474,46.19043528631809,106.0,100.31858391164474,100.25058713092903,ones-stream-full_identification
143.38473534584045,46.13192729635172,106.0,100.32952431276696,100.38737676508282,ones-stream-full_identification
144.3846275806427,46.249313588197026,106.0,101.0019937143212,102.08114672327282,ones-stream-full_identification
145.38474130630493,45.29505527021715,78.0,90.77319454911726,89.87193206772663,ones-stream-full_identification
146.3848271369934,34.49412083992113,78.0,71.15051584326699,74.28964266314449,ones-stream-full_identification
147.3847463130951,33.88220848488275,78.0,69.17117957277057,70.03184307132783,ones-stream-full_identification
148.3838198184967,29.061386632546302,78.0,68.14554284544766,71.3209018155314,ones-stream-full_identification
149.3846390247345,29.896531569418507,78.0,70.32332919338795,74.34986645936829,ones-stream-full_identification
150.38387632369995,33.82484650393454,90.0,73.61502545689794,76.19162911720204,ones-stream-full_identification
151.3848729133606,42.23488304181897,90.0,84.3171899202415,82.89539274113557,ones-stream-full_identification
152.38594126701355,42.013033714167804,90.0,85.15996886326751,85.18892992560495,ones-stream-full_identification
153.38579440116882,42.05198696798595,90.0,84.88266153059342,85.02990013784603,ones-stream-full_identification
154.38819932937622,41.97947818706638,90.0,84.9856993929491,84.98040113526893,ones-stream-full_identification
155.3858950138092,39.90157563649769,90.0,84.9238830885818,84.97784143559095,ones-stream-full_identification
156.3866319656372,41.58458091253396,90.0,85.18126640665776,85.19846473149084,ones-stream-full_identification
157.39260125160217,41.767449641706264,90.0,85.10862832039193,86.30285170247575,ones-stream-full_identification
158.38475370407104,39.80926347760061,90.0,86.02366773253486,86.08746236087673,ones-stream-full_identification
159.38457536697388,41.21882524052399,90.0,84.36237768440981,82.98042000496949,ones-stream-full_identification
160.3848524093628,40.73933387613087,79.0,81.69668359446742,82.20002204388831,ones-stream-full_identification
161.38532495498657,29.8108350029712,79.0,70.00649443302885,73.41387229880878,ones-stream-full_identification
162.38374209403992,29.49159168520207,79.0,70.94601406724941,74.11795666642419,ones-stream-full_identification
163.39207887649536,32.562575936960194,79.0,69.63383810021547,71.93599063011575,ones-stream-full_identification
164.38518023490906,37.81053741620373,79.0,73.49235337284746,75.38049619814488,ones-stream-full_identification
165.38446474075317,34.705545534281036,97.0,77.6809927503068,78.54220194549083,ones-stream-full_identification
